local_ts,epoch_sec,sec_from_open,ticker,instrument_symbol,strike,yes_bid,yes_ask,yes_bid_size,yes_ask_size,yes_bid_usd,yes_ask_usd,no_ask_implied,no_bid_implied,no_ask_usd_buyable,no_ask_usd_total,last_trade_price,open_time,close_time,status
2026-05-05 20:11:09.944,1778011869,669,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8600,0.9200,581.0000,6350.0000,1268.2600,6030.0000,0.1400,0.0800,81.3400,228.7400,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:11.318,1778011871,670,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8000,0.8400,625.0000,100.0000,1091.0000,3600.0200,0.2000,0.1600,125.0000,334.0000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:12.790,1778011872,672,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8000,0.8500,625.0000,100.0000,1099.0000,3603.0200,0.2000,0.1500,125.0000,326.0000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:14.130,1778011874,673,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8000,0.8500,625.0000,100.0000,1099.0000,3603.0200,0.2000,0.1500,125.0000,326.0000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:15.601,1778011875,675,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8000,0.8400,625.0000,300.0000,1089.0000,3598.0200,0.2000,0.1600,125.0000,336.0000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:16.997,1778011876,676,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8000,0.8400,625.0000,100.0000,1099.0000,3600.0200,0.2000,0.1600,125.0000,326.0000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:18.323,1778011878,677,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8000,0.8400,625.0000,100.0000,1099.0000,3600.0200,0.2000,0.1600,125.0000,326.0000,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:19.667,1778011879,679,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8000,0.8700,625.0000,3946.0000,1108.0000,3609.0200,0.2000,0.1300,125.0000,317.0000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:21.062,1778011881,680,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8100,0.8700,717.0000,3846.0000,1135.7700,3615.0200,0.1900,0.1300,136.2300,281.2300,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:22.446,1778011882,681,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8100,0.8700,617.0000,3946.0000,1122.7700,3609.0200,0.1900,0.1300,117.2300,294.2300,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:23.925,1778011883,683,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8100,0.8700,617.0000,3946.0000,1122.7700,3609.0200,0.1900,0.1300,117.2300,294.2300,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:25.406,1778011885,684,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8100,0.8800,717.0000,4166.0000,1133.7700,3933.0800,0.1900,0.1200,136.2300,283.2300,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:26.752,1778011886,686,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8200,0.8800,609.0000,4166.0000,1135.3800,3933.0800,0.1800,0.1200,109.6200,273.6200,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:28.110,1778011888,687,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8200,0.8800,609.0000,4266.0000,1122.3800,3932.0800,0.1800,0.1200,109.6200,286.6200,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:29.625,1778011889,689,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8200,0.8800,609.0000,4266.0000,1122.3800,3932.0800,0.1800,0.1200,109.6200,286.6200,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:30.955,1778011890,690,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8200,0.8800,609.0000,4166.0000,1135.3800,3933.0800,0.1800,0.1200,109.6200,273.6200,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:32.316,1778011892,691,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8300,0.8800,602.0000,100.0000,1132.6600,4766.0000,0.1700,0.1200,102.3400,269.3400,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:33.644,1778011893,693,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8400,0.8900,595.0000,300.0000,1136.8000,4767.0000,0.1600,0.1100,95.2000,258.2000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:35.014,1778011895,694,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8400,0.8900,595.0000,300.0000,1130.8000,4767.0000,0.1600,0.1100,95.2000,264.2000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:36.403,1778011896,695,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8400,0.8800,595.0000,300.0000,1122.8000,4764.0000,0.1600,0.1200,95.2000,272.2000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:37.851,1778011897,697,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8400,0.8700,595.0000,100.0000,1122.8000,4763.0000,0.1600,0.1300,95.2000,272.2000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:39.183,1778011899,698,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8400,0.8700,595.0000,100.0000,1132.8000,4763.0000,0.1600,0.1300,95.2000,262.2000,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:40.662,1778011900,700,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8800,0.9500,568.0000,10100.0000,1183.8400,9787.0000,0.1200,0.0500,68.1600,184.1600,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:42.061,1778011902,701,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.8800,0.9400,568.0000,100.0000,1183.8400,9784.0000,0.1200,0.0600,68.1600,184.1600,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:43.518,1778011903,702,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9700,100.0000,16666.0000,1223.5900,16462.0200,0.0800,0.0300,8.0000,125.4100,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:45.006,1778011905,704,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9700,100.0000,16666.0000,1223.5900,16462.0200,0.0800,0.0300,8.0000,125.4100,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:46.552,1778011906,706,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9400,0.9800,300.0000,24999.0000,1241.4100,24499.0200,0.0600,0.0200,18.0000,95.5900,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:47.997,1778011907,707,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9400,0.9800,300.0000,24999.0000,1241.4100,24499.0200,0.0600,0.0200,18.0000,95.5900,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:49.407,1778011909,708,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9300,0.9800,637.0000,24999.0000,1231.4100,24499.0200,0.0700,0.0200,44.5900,105.5900,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:50.879,1778011910,710,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9500,0.9800,100.0000,24999.0000,1242.4100,24499.0200,0.0500,0.0200,5.0000,94.5900,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:52.298,1778011912,711,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9300,0.9800,837.0000,24999.0000,1238.4100,24499.0200,0.0700,0.0200,58.5900,98.5900,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:53.843,1778011913,713,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9300,0.9800,537.0000,24999.0000,1225.4100,24598.0200,0.0700,0.0200,37.5900,111.5900,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:55.304,1778011915,714,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9300,0.9800,537.0000,25099.0000,1223.4100,24597.0200,0.0700,0.0200,37.5900,113.5900,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:56.650,1778011916,716,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9300,0.9800,537.0000,25099.0000,1215.4100,24795.0200,0.0700,0.0200,37.5900,121.5900,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:57.996,1778011917,717,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9800,643.0000,25099.0000,1216.5600,24795.0200,0.0800,0.0200,51.4400,126.4400,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:11:59.504,1778011919,719,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9800,643.0000,24999.0000,1218.5600,24796.0200,0.0800,0.0200,51.4400,124.4400,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:01.076,1778011921,720,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9600,543.0000,100.0000,1207.5600,24789.0200,0.0800,0.0400,43.4400,135.4400,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:02.473,1778011922,722,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9700,543.0000,16966.0000,1202.5600,16457.0200,0.0800,0.0300,43.4400,140.4400,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:03.847,1778011923,723,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9700,543.0000,16766.0000,1207.5600,16459.0200,0.0800,0.0300,43.4400,135.4400,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:05.208,1778011925,724,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9700,543.0000,16666.0000,1208.5600,16462.0200,0.0800,0.0300,43.4400,134.4400,0.64,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:06.670,1778011926,726,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9700,543.0000,16766.0000,1207.5600,16459.0200,0.0800,0.0300,43.4400,135.4400,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:08.041,1778011928,727,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9700,543.0000,16766.0000,1207.5600,16459.0200,0.0800,0.0300,43.4400,135.4400,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:09.648,1778011929,729,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9600,543.0000,100.0000,1199.5600,16456.0200,0.0800,0.0400,43.4400,143.4400,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:11.006,1778011931,730,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9200,0.9600,543.0000,100.0000,1202.5600,16456.0200,0.0800,0.0400,43.4400,140.4400,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:12.391,1778011932,731,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9100,0.9400,549.0000,100.0000,1191.5900,16450.0200,0.0900,0.0600,49.4100,157.4100,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
2026-05-05 20:12:13.870,1778011933,733,BTC15M2605052015,GEMI-BTC15M2605052015-HI81633D71,81633.71,0.9100,0.9500,549.0000,300.0000,1198.5900,16451.0200,0.0900,0.0500,49.4100,150.4100,0.85,2026-05-05T20:00:00.000Z,2026-05-05T20:15:00.000Z,active
